experiment,game_id,entity,controller_type,seat,decisions,llm_calls,p008_calls_per_decision,p008_tokens_per_decision,p008_seconds_per_decision,p001_initial_disagreement,p002_opinion_change,p003_consensus_formation,p004_decider_adoption_any,p005_minority_adoption,p006_review_intervention,p009_fallback_rate,p010_advice_diversity,p011_officer_decider_agreement,p009_error_rate__chief_grand_secretary,p009_error_rate__emperor,p009_error_rate__grand_secretary_1,p009_error_rate__grand_secretary_2,p004_adoption__chief_grand_secretary,p004_adoption__grand_secretary_1,p004_adoption__grand_secretary_2,p009_error_rate__baseline-1,p009_error_rate__baseline-2,p009_error_rate__baseline-3,p009_error_rate__chancellor,p009_error_rate__grand_marshal,p009_error_rate__imperial_counsellor,p004_adoption__chancellor,p004_adoption__grand_marshal,p009_error_rate__minister_1,p009_error_rate__minister_2,p009_error_rate__minister_3,p004_adoption__minister_1,p004_adoption__minister_2,p004_adoption__minister_3,p009_error_rate__menxia,p009_error_rate__shangshu,p009_error_rate__zhongshu,p004_adoption__zhongshu,p009_error_rate__leader,p009_error_rate__member_1,p009_error_rate__member_2,p009_error_rate__member_3,p004_adoption__member_1,p004_adoption__member_2,p004_adoption__member_3
fe-vs-baseline,FE16,baseline-2,llm_baseline,2,60,98,1.6333333333333333,9686.0,4.286266666666666,,,,,,,0.0,,,,,,,,,,,0.3877551020408163,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE16,baseline-3,llm_baseline,3,67,113,1.6865671641791045,10000.492537313432,4.742417910447761,,,,,,,0.0,,,,,,,,,,,,0.40707964601769914,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE16,fe,flat_ensemble,4,59,301,5.101694915254237,32510.57627118644,46.89750847457627,0.15254237288135594,,,0.9322033898305084,0.42857142857142855,,0.0,1.152542372881356,0.8626226583407671,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.8813559322033898,0.864406779661017,0.8421052631578947
4-courts-battle,game-001,shang-court,shang2_court,1,57,247,4.333333333333333,29615.56140350877,48.76956140350877,0.2631578947368421,,,1.0,,,0.0,1.2982456140350878,0.8807017543859649,,0.0,,,,,,,,,,,,,,0.14925373134328357,0.06557377049180328,0.0967741935483871,0.8,0.9298245614035088,0.9122807017543859,,,,,,,,,,,
4-courts-battle,game-001,qin-court,qin_court,2,70,295,4.214285714285714,29902.585714285713,39.81431428571428,0.2714285714285714,,,0.9242424242424242,,,0.0,1.2571428571428571,0.8181818181818181,,0.0,,,,,,,,,0.10256410256410256,0.09090909090909091,0.0,0.8333333333333334,0.803030303030303,,,,,,,,,,,,,,,,,
4-courts-battle,game-001,tang-court,tang_court,3,49,205,4.183673469387755,29476.714285714286,34.346326530612245,,0.5,,0.9574468085106383,,0.0,0.0,,0.9574468085106383,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.05454545454545454,0.9574468085106383,,,,,,,
4-courts-battle,game-001,ming-court,ming_court,4,75,579,7.72,59935.333333333336,107.00493333333333,0.5333333333333333,0.43846153846153846,0.375,0.9466666666666667,0.2,,0.0,1.36,0.8261861861861862,0.29924242424242425,0.0,0.008620689655172414,0.07258064516129033,0.8918918918918919,0.8,0.7866666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-002,shang-court,shang2_court,1,85,358,4.211764705882353,32006.858823529412,67.92811764705883,0.6588235294117647,,,0.9764705882352941,,,0.0,1.8705882352941177,0.648995983935743,,0.0,,,,,,,,,,,,,,0.0449438202247191,0.0449438202247191,0.022988505747126436,0.7469879518072289,0.5176470588235295,0.6823529411764706,,,,,,,,,,,
4-courts-battle,game-002,qin-court,qin_court,2,58,238,4.103448275862069,28930.51724137931,44.17015517241379,0.07017543859649122,,,0.9655172413793104,,,0.0,1.0701754385964912,0.9476709013914095,,0.03333333333333333,,,,,,,,,0.01694915254237288,0.04918032786885246,0.0,0.9298245614035088,0.9655172413793104,,,,,,,,,,,,,,,,,
4-courts-battle,game-002,tang-court,tang_court,3,62,267,4.306451612903226,31481.612903225807,49.40096774193549,,1.0,1.0,0.9838709677419355,,0.07692307692307693,0.0,,0.9838709677419355,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.028985507246376812,0.9838709677419355,,,,,,,
4-courts-battle,game-002,ming-court,ming_court,4,56,362,6.464285714285714,45792.357142857145,64.96742857142857,0.375,0.3333333333333333,0.5714285714285714,0.9285714285714286,0.2222222222222222,,0.0,1.1607142857142858,0.8611111111111112,0.007518796992481203,0.034482758620689655,0.19148936170212766,0.012987012987012988,0.8928571428571429,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-003,shang-court,shang2_court,1,61,263,4.311475409836065,29605.918032786885,44.785688524590164,0.11475409836065574,,,1.0,,,0.0,1.1639344262295082,0.938668392292206,,0.0,,,,,,,,,,,,,,0.016129032258064516,0.0,0.24050632911392406,0.9344262295081968,0.9649122807017544,0.9166666666666666,,,,,,,,,,,
4-courts-battle,game-003,qin-court,qin_court,2,67,281,4.1940298507462686,29630.582089552237,44.188,0.24193548387096775,,,0.9552238805970149,,,0.0,1.2096774193548387,0.8671160327395282,,0.04285714285714286,,,,,,,,,0.10810810810810811,0.014705882352941176,0.028985507246376812,0.8955223880597015,0.8387096774193549,,,,,,,,,,,,,,,,,
4-courts-battle,game-003,tang-court,tang_court,3,94,493,5.24468085106383,41838.65957446808,76.94091489361702,,0.7,0.9285714285714286,0.9444444444444444,,0.2641509433962264,0.0,,0.9444444444444444,,0.0,,,,,,,,,,,,,,,,,,,,0.06716417910447761,0.0,0.27380952380952384,0.9444444444444444,,,,,,,
4-courts-battle,game-003,ming-court,ming_court,4,64,415,6.484375,47978.625,71.82165625,0.296875,0.5,0.3157894736842105,1.0,0.16666666666666666,,0.0,1.234375,0.9140211640211641,0.05732484076433121,0.25882352941176473,0.023255813953488372,0.034482758620689655,0.9166666666666666,0.9047619047619048,0.9206349206349206,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-004,shang-court,shang2_court,1,61,263,4.311475409836065,30185.77049180328,51.84837704918033,0.2786885245901639,,,1.0,,,0.0,1.3114754098360655,0.8942340305257209,,0.0,,,,,,,,,,,,,,0.031746031746031744,0.22077922077922077,0.016129032258064516,0.9344262295081968,0.8,0.9482758620689655,,,,,,,,,,,
4-courts-battle,game-004,qin-court,qin_court,2,60,255,4.25,29239.216666666667,41.12114999999999,0.26666666666666666,,,0.9833333333333333,,,0.0,1.2666666666666666,0.8583333333333334,,0.03225806451612903,,,,,,,,,0.0,0.1044776119402985,0.09090909090909091,0.8666666666666667,0.85,,,,,,,,,,,,,,,,,
4-courts-battle,game-004,tang-court,tang_court,3,56,266,4.75,32414.464285714286,35.41405357142857,,0.3333333333333333,0.8888888888888888,1.0,,0.16071428571428573,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.056338028169014086,1.0,,,,,,,
4-courts-battle,game-004,ming-court,ming_court,4,67,458,6.835820895522388,50940.23880597015,80.1174776119403,0.3880597014925373,0.45569620253164556,0.38461538461538464,0.9552238805970149,0.14285714285714285,,0.0,1.2537313432835822,0.872919964571084,0.09659090909090909,0.04285714285714286,0.010752688172043012,0.2773109243697479,0.8805970149253731,0.8787878787878788,0.859375,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-005,ming-court,ming_court,1,60,364,6.066666666666666,45638.88333333333,68.82678333333334,0.21666666666666667,0.45,0.6153846153846154,0.9661016949152542,0.25,,0.0,1.1,0.9265536723163841,0.043478260869565216,0.14285714285714285,0.1566265060240964,0.0136986301369863,0.9152542372881356,0.9491525423728814,0.9152542372881356,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-005,shang-court,shang2_court,2,59,256,4.338983050847458,29777.593220338982,44.92152542372881,0.3220338983050847,,,0.9661016949152542,,,0.0,1.3728813559322033,0.8361581920903954,,0.0,,,,,,,,,,,,,,0.21621621621621623,0.04838709677419355,0.016666666666666666,0.7457627118644068,0.8983050847457628,0.864406779661017,,,,,,,,,,,
4-courts-battle,game-005,qin-court,qin_court,3,86,352,4.093023255813954,31034.68604651163,60.25770930232557,0.39759036144578314,,,0.8928571428571429,,,0.0,1.3855421686746987,0.7286155202821869,,0.033707865168539325,,,,,,,,,0.011494252873563218,0.044444444444444446,0.0,0.8024691358024691,0.6547619047619048,,,,,,,,,,,,,,,,,
4-courts-battle,game-005,tang-court,tang_court,4,87,427,4.908045977011494,36767.90804597701,40.875379310344826,,0.5714285714285714,0.9583333333333334,0.7816091954022989,,0.27586206896551724,0.0,,0.7816091954022989,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.08661417322834646,0.7816091954022989,,,,,,,
4-courts-battle,game-006,ming-court,ming_court,1,73,487,6.671232876712328,51278.69863013698,90.1515205479452,0.3835616438356164,0.4175824175824176,0.4642857142857143,1.0,0.0,,0.0,1.2465753424657535,0.917427701674277,0.011299435028248588,0.0,0.028846153846153848,0.24812030075187969,0.8356164383561644,0.9583333333333334,0.9583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-006,shang-court,shang2_court,2,64,262,4.09375,28558.140625,46.686640625,0.25,,,0.96875,,,0.0,1.265625,0.8738239247311829,,0.0,,,,,,,,,,,,,,0.0,0.04477611940298507,0.0,0.8870967741935484,0.890625,0.84375,,,,,,,,,,,
4-courts-battle,game-006,qin-court,qin_court,3,84,353,4.2023809523809526,31991.904761904763,58.67704761904762,0.3625,,,0.9146341463414634,,,0.0,1.35,0.7748592870544091,,0.0,,,,,,,,,0.14432989690721648,0.045454545454545456,0.0,0.7692307692307693,0.7804878048780488,,,,,,,,,,,,,,,,,
4-courts-battle,game-006,tang-court,tang_court,4,65,317,4.876923076923077,35579.769230769234,65.04676923076923,,0.625,,0.9047619047619048,,0.0,0.0,,0.9047619047619048,,0.0,,,,,,,,,,,,,,,,,,,,0.08641975308641975,0.0,0.27450980392156865,0.9047619047619048,,,,,,,
4-courts-battle,game-007,ming-court,ming_court,1,97,798,8.22680412371134,68337.97938144329,132.90698969072164,0.6804123711340206,0.5665024630541872,0.36363636363636365,0.8854166666666666,0.23076923076923078,,0.0,1.5051546391752577,0.724780701754386,0.2747875354107649,0.039603960396039604,0.017964071856287425,0.07344632768361582,0.7368421052631579,0.78125,0.65625,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-007,shang-court,shang2_court,2,63,267,4.238095238095238,29829.920634920636,55.88574603174603,0.2698412698412698,,,1.0,,,0.0,1.2698412698412698,0.8881208397337429,,0.0,,,,,,,,,,,,,,0.015625,0.0,0.17105263157894737,0.8412698412698413,0.9682539682539683,0.8548387096774194,,,,,,,,,,,
4-courts-battle,game-007,qin-court,qin_court,3,62,269,4.338709677419355,29421.75806451613,35.44679032258065,0.11290322580645161,,,1.0,,,0.0,1.096774193548387,0.9516129032258065,,0.015873015873015872,,,,,,,,,0.046153846153846156,0.08823529411764706,0.1917808219178082,0.9838709677419355,0.9193548387096774,,,,,,,,,,,,,,,,,
4-courts-battle,game-007,tang-court,tang_court,4,62,263,4.241935483870968,30729.435483870966,49.09698387096774,,1.0,0.5,0.9672131147540983,,0.08333333333333333,0.0,,0.9672131147540983,,0.0,,,,,,,,,,,,,,,,,,,,0.015384615384615385,0.0,0.0,0.9672131147540983,,,,,,,
4-courts-battle,game-008,ming-court,ming_court,1,57,312,5.473684210526316,36695.54385964912,47.151403508771935,0.10526315789473684,0.3333333333333333,0.6666666666666666,1.0,0.0,,0.0,1.0350877192982457,0.9881996658312447,0.0,0.017241379310344827,0.11428571428571428,0.015625,0.9824561403508771,0.9821428571428571,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-008,shang-court,shang2_court,2,56,235,4.196428571428571,29219.01785714286,48.98648214285714,0.23214285714285715,,,1.0,,,0.0,1.25,0.9034632034632034,,0.0,,,,,,,,,,,,,,0.0,0.18181818181818182,0.017543859649122806,0.9285714285714286,0.8181818181818182,0.9636363636363636,,,,,,,,,,,
4-courts-battle,game-008,qin-court,qin_court,3,63,263,4.174603174603175,29654.365079365078,32.077396825396825,0.09836065573770492,,,1.0,,,0.0,1.098360655737705,0.9523809523809523,,0.08695652173913043,,,,,,,,,0.045454545454545456,0.03076923076923077,0.0,0.9047619047619048,1.0,,,,,,,,,,,,,,,,,
4-courts-battle,game-008,tang-court,tang_court,4,69,293,4.246376811594203,30442.231884057972,40.9112463768116,,0.8888888888888888,1.0,0.8985507246376812,,0.03571428571428571,0.0,,0.8985507246376812,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.038461538461538464,0.8985507246376812,,,,,,,
4-courts-battle,game-009,tang-court,tang_court,1,62,256,4.129032258064516,29064.387096774193,37.28306451612904,,,,1.0,,0.0,0.0,,1.0,,0.014285714285714285,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,
4-courts-battle,game-009,ming-court,ming_court,2,72,507,7.041666666666667,53592.84722222222,98.73376388888889,0.4722222222222222,0.4166666666666667,0.5,0.9722222222222222,0.15384615384615385,,0.0,1.3194444444444444,0.8651538862806468,0.06806282722513089,0.0136986301369863,0.04504504504504504,0.21212121212121213,0.8888888888888888,0.8732394366197183,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-009,shang-court,shang2_court,3,76,339,4.4605263157894735,33675.18421052631,64.67961842105262,0.5394736842105263,,,0.9459459459459459,,,0.0,1.7105263157894737,0.6729990860425642,,0.0,,,,,,,,,,,,,,0.24489795918367346,0.02564102564102564,0.12048192771084337,0.6811594202898551,0.6486486486486487,0.6891891891891891,,,,,,,,,,,
4-courts-battle,game-009,qin-court,qin_court,4,71,293,4.126760563380282,29761.0,45.48692957746479,0.3076923076923077,,,0.971830985915493,,,0.0,1.2923076923076924,0.8392199349945829,,0.013888888888888888,,,,,,,,,0.08974358974358974,0.013888888888888888,0.0,0.8169014084507042,0.8615384615384616,,,,,,,,,,,,,,,,,
4-courts-battle,game-010,tang-court,tang_court,1,76,312,4.105263157894737,29855.75,43.25561842105263,,1.0,1.0,0.9722222222222222,,0.03225806451612903,0.0,,0.9722222222222222,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9722222222222222,,,,,,,
4-courts-battle,game-010,ming-court,ming_court,2,69,435,6.304347826086956,46583.739130434784,83.56895652173912,0.2898550724637681,0.484375,0.4,0.9705882352941176,0.2,,0.0,1.2028985507246377,0.8944444444444445,0.0650887573964497,0.13924050632911392,0.09183673469387756,0.0,0.9333333333333333,0.8529411764705882,0.8970588235294118,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-010,shang-court,shang2_court,3,89,378,4.247191011235955,31451.370786516854,61.16,0.5056179775280899,,,0.9325842696629213,,,0.0,1.5730337078651686,0.7146424112716248,,0.0,,,,,,,,,,,,,,0.03260869565217391,0.05319148936170213,0.03260869565217391,0.7619047619047619,0.7415730337078652,0.6404494382022472,,,,,,,,,,,
4-courts-battle,game-010,qin-court,qin_court,4,59,258,4.372881355932203,30545.20338983051,50.839474576271186,0.2542372881355932,,,0.9830508474576272,,,0.0,1.2542372881355932,0.8559322033898304,,0.03278688524590164,,,,,,,,,0.0,0.078125,0.22972972972972974,0.8813559322033898,0.8305084745762712,,,,,,,,,,,,,,,,,
4-courts-battle,game-011,tang-court,tang_court,1,70,325,4.642857142857143,33027.1,34.7708,,0.29411764705882354,1.0,0.9285714285714286,,0.14285714285714285,0.0,,0.9285714285714286,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.13978494623655913,0.9285714285714286,,,,,,,
4-courts-battle,game-011,ming-court,ming_court,2,61,396,6.491803278688525,47211.2131147541,85.74962295081967,0.3770491803278688,0.3698630136986301,0.6521739130434783,0.9508196721311475,0.375,,0.0,1.1311475409836065,0.9120218579234973,0.0,0.031746031746031744,0.20192307692307693,0.0,0.9180327868852459,0.9,0.9180327868852459,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-011,shang-court,shang2_court,3,88,393,4.465909090909091,34605.88636363636,85.35495454545455,0.6363636363636364,,,0.9431818181818182,,,0.0,1.75,0.6598344067856263,,0.0,,,,,,,,,,,,,,0.06382978723404255,0.03296703296703297,0.3025210084033613,0.5340909090909091,0.7380952380952381,0.7073170731707317,,,,,,,,,,,
4-courts-battle,game-011,qin-court,qin_court,4,46,190,4.130434782608695,28203.58695652174,42.33695652173913,0.1956521739130435,,,0.9565217391304348,,,0.0,1.2173913043478262,0.8695652173913043,,0.0,,,,,,,,,0.061224489795918366,0.041666666666666664,0.02127659574468085,0.8913043478260869,0.8478260869565217,,,,,,,,,,,,,,,,,
4-courts-battle,game-012,tang-court,tang_court,1,92,461,5.010869565217392,39809.086956521736,74.84121739130434,,0.8076923076923077,1.0,0.9560439560439561,,0.17647058823529413,0.010869565217391304,,0.9560439560439561,,0.0,,,,,,,,,,,,,,,,,,,,0.07258064516129033,0.02127659574468085,0.2108843537414966,0.9560439560439561,,,,,,,
4-courts-battle,game-012,ming-court,ming_court,2,53,311,5.867924528301887,38561.71698113208,52.66167924528302,0.11320754716981132,0.2647058823529412,0.3333333333333333,0.9811320754716981,0.2,,0.0,1.0943396226415094,0.9559748427672957,0.13740458015267176,0.0,0.01639344262295082,0.09090909090909091,0.9622641509433962,0.9622641509433962,0.9433962264150944,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-012,shang-court,shang2_court,3,58,240,4.137931034482759,27747.189655172413,41.77756896551725,0.1206896551724138,,,1.0,,,0.0,1.1206896551724137,0.9596692881629361,,0.0,,,,,,,,,,,,,,0.01694915254237288,0.1076923076923077,0.0,0.9482758620689655,0.9482758620689655,0.9824561403508771,,,,,,,,,,,
4-courts-battle,game-012,qin-court,qin_court,4,59,246,4.169491525423729,28549.966101694914,35.49608474576271,0.1206896551724138,,,1.0,,,0.0,1.0862068965517242,0.9573348918760959,,0.03278688524590164,,,,,,,,,0.016666666666666666,0.10606060606060606,0.0,0.9655172413793104,0.9491525423728814,,,,,,,,,,,,,,,,,
4-courts-battle,game-013,qin-court,qin_court,1,60,260,4.333333333333333,29950.05,46.1962,0.13559322033898305,,,0.9833333333333333,,,0.0,1.11864406779661,0.9244350282485876,,0.0,,,,,,,,,0.01639344262295082,0.14492753623188406,0.17142857142857143,0.9166666666666666,0.9322033898305084,,,,,,,,,,,,,,,,,
4-courts-battle,game-013,tang-court,tang_court,2,48,242,5.041666666666667,36166.291666666664,58.90658333333334,,0.7222222222222222,1.0,0.9347826086956522,,0.15,0.0,,0.9347826086956522,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.15789473684210525,0.9347826086956522,,,,,,,
4-courts-battle,game-013,ming-court,ming_court,3,67,391,5.835820895522388,41578.53731343283,67.78120895522389,0.208955223880597,0.3695652173913043,0.7142857142857143,0.9701492537313433,0.3333333333333333,,0.0,1.0746268656716418,0.9402985074626867,0.02,0.014705882352941176,0.13043478260869565,0.012345679012345678,0.9402985074626866,0.9402985074626866,0.9402985074626866,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-013,shang-court,shang2_court,4,60,260,4.333333333333333,29338.766666666666,38.79671666666666,0.15,,,0.9830508474576272,,,0.0,1.15,0.9319111630625366,,0.0,,,,,,,,,,,,,,0.20270270270270271,0.0,0.0625,0.9482758620689655,0.9152542372881356,0.9322033898305084,,,,,,,,,,,
4-courts-battle,game-014,qin-court,qin_court,1,62,331,5.338709677419355,25755.322580645163,47.774274193548386,0.3709677419354839,,,1.0,,,0.5806451612903226,1.3225806451612903,0.9038461538461539,,0.8074074074074075,,,,,,,,,0.1527777777777778,0.0,0.0,0.8076923076923077,1.0,,,,,,,,,,,,,,,,,
4-courts-battle,game-014,tang-court,tang_court,2,101,588,5.821782178217822,29240.0099009901,44.716693069306935,,0.5384615384615384,0.875,0.66,,0.07920792079207921,0.009900990099009901,,0.66,,0.0078125,,,,,,,,,,,,,,,,,,,,0.8091286307053942,0.0,0.059322033898305086,0.66,,,,,,,
4-courts-battle,game-014,ming-court,ming_court,3,64,600,9.375,56258.796875,89.8430625,0.34375,0.3037974683544304,0.3181818181818182,0.96875,0.07142857142857142,,0.0,1.28125,0.8690232240437158,0.3472222222222222,0.015384615384615385,0.7784810126582279,0.024844720496894408,0.9508196721311475,0.796875,0.859375,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-014,shang-court,shang2_court,4,71,369,5.197183098591549,26863.87323943662,51.664352112676056,0.39436619718309857,,,0.9295774647887324,,,0.0,1.5211267605633803,0.731455399061033,,0.0,,,,,,,,,,,,,,0.0,0.11392405063291139,0.7464788732394366,0.8,0.6901408450704225,0.704225352112676,,,,,,,,,,,
4-courts-battle,game-015,qin-court,qin_court,1,62,254,4.096774193548387,28344.66129032258,38.40429032258064,0.16363636363636364,,,0.967741935483871,,,0.0,1.1454545454545455,0.9183284457478006,,0.0,,,,,,,,,0.015873015873015872,0.07462686567164178,0.0,0.9818181818181818,0.8548387096774194,,,,,,,,,,,,,,,,,
4-courts-battle,game-015,tang-court,tang_court,2,63,253,4.015873015873016,28048.333333333332,35.7424126984127,,0.0,,0.9682539682539683,,0.0,0.0,,0.9682539682539683,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.015625,0.9682539682539683,,,,,,,
4-courts-battle,game-015,ming-court,ming_court,3,76,527,6.934210526315789,55808.32894736842,94.63884210526315,0.5263157894736842,0.40707964601769914,0.525,0.9342105263157895,0.23529411764705882,,0.0,1.2763157894736843,0.8494736842105263,0.07425742574257425,0.0,0.02608695652173913,0.1791044776119403,0.868421052631579,0.8533333333333334,0.8266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-015,shang-court,shang2_court,4,61,268,4.39344262295082,31109.868852459018,61.12126229508197,0.29508196721311475,,,0.9672131147540983,,,0.0,1.3442622950819672,0.8596640829349148,,0.0,,,,,,,,,,,,,,0.06153846153846154,0.0,0.23376623376623376,0.8852459016393442,0.9310344827586207,0.7627118644067796,,,,,,,,,,,
4-courts-battle,game-016,qin-court,qin_court,1,63,258,4.095238095238095,28708.650793650795,42.31615873015873,0.22950819672131148,,,0.9523809523809523,,,0.0,1.2295081967213115,0.8550611501431173,,0.0,,,,,,,,,0.07352941176470588,0.015625,0.0,0.8688524590163934,0.8412698412698413,,,,,,,,,,,,,,,,,
4-courts-battle,game-016,tang-court,tang_court,2,68,299,4.397058823529412,31737.54411764706,46.386147058823525,,1.0,0.0,0.9696969696969697,,0.06451612903225806,0.0,,0.9696969696969697,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.013157894736842105,0.9696969696969697,,,,,,,
4-courts-battle,game-016,ming-court,ming_court,3,58,342,5.896551724137931,40780.74137931035,61.77018965517241,0.1724137931034483,0.45161290322580644,0.5,0.9649122807017544,0.2,,0.0,1.0862068965517242,0.9293024227234753,0.03816793893129771,0.19444444444444445,0.04225352112676056,0.0,0.9107142857142857,0.9298245614035088,0.9473684210526315,,,,,,,,,,,,,,,,,,,,,,,,,
4-courts-battle,game-016,shang-court,shang2_court,4,71,309,4.352112676056338,31655.676056338027,64.85242253521126,0.5352112676056338,,,0.971830985915493,,,0.0,1.5774647887323943,0.7582159624413145,,0.0,,,,,,,,,,,,,,0.013888888888888888,0.26595744680851063,0.013888888888888888,0.7746478873239436,0.6363636363636364,0.8636363636363636,,,,,,,,,,,
court-fe-battle,CF01,court-1,ming_court,1,59,371,6.288135593220339,43594.0,64.53918644067797,0.1864406779661017,0.37209302325581395,0.5454545454545454,1.0,0.0,,0.0,1.0847457627118644,0.9717514124293786,0.17488789237668162,0.0,0.014285714285714285,0.11538461538461539,1.0,0.9830508474576272,0.9322033898305084,,,,,,,,,,,,,,,,,,,,,,,,,
court-fe-battle,CF01,court-2,ming_court,2,91,736,8.087912087912088,65916.92307692308,114.91464835164835,0.7362637362637363,0.4752475247524752,0.2835820895522388,0.9111111111111111,0.15,,0.0,1.6153846153846154,0.6886304909560724,0.1687344913151365,0.031914893617021274,0.03067484662576687,0.04819277108433735,0.7325581395348837,0.7333333333333333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
court-fe-battle,CF01,fe-1,flat_ensemble,3,63,323,5.126984126984127,33766.88888888889,51.83779365079365,0.20634920634920634,,,0.9682539682539683,0.125,,0.0,1.2857142857142858,0.8770925492236966,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.8852459016393442,0.8571428571428571,0.8888888888888888
court-fe-battle,CF01,fe-2,flat_ensemble,4,87,431,4.954022988505747,34747.63218390805,70.16297701149425,0.5402298850574713,,,0.7931034482758621,0.4827586206896552,,0.0,1.6206896551724137,0.6210953346855984,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5529411764705883,0.6666666666666666,0.6436781609195402
court-fe-battle,CF02,fe-1,flat_ensemble,1,59,309,5.237288135593221,33433.61016949153,43.39625423728813,0.2542372881355932,,,0.9655172413793104,0.46153846153846156,,0.0,1.2542372881355932,0.8448275862068965,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.011627906976744186,0.8620689655172413,0.8448275862068966,0.8275862068965517
court-fe-battle,CF02,court-1,ming_court,2,63,387,6.142857142857143,44349.730158730155,68.15085714285713,0.2857142857142857,0.38181818181818183,0.6111111111111112,0.9838709677419355,0.2857142857142857,,0.0,1.1111111111111112,0.946057347670251,0.014285714285714285,0.16216216216216217,0.024096385542168676,0.024096385542168676,0.9833333333333333,0.9516129032258065,0.9032258064516129,,,,,,,,,,,,,,,,,,,,,,,,,
court-fe-battle,CF02,fe-2,flat_ensemble,3,61,316,5.180327868852459,34370.737704918036,54.815770491803285,0.2786885245901639,,,0.9322033898305084,0.5,,0.0,1.3114754098360655,0.8135593220338982,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.8983050847457628,0.7796610169491526,0.7627118644067796
court-fe-battle,CF02,court-2,ming_court,4,96,689,7.177083333333333,59172.135416666664,103.63323958333332,0.5208333333333334,0.44171779141104295,0.38,0.875,0.21428571428571427,,0.0,1.375,0.7561769005847955,0.014450867052023121,0.19327731092436976,0.13529411764705881,0.006666666666666667,0.7789473684210526,0.7395833333333334,0.75,,,,,,,,,,,,,,,,,,,,,,,,,
court-fe-battle,CF06,court-1,ming_court,1,72,520,7.222222222222222,54179.47222222222,133.85465277777777,0.3611111111111111,0.4659090909090909,0.5384615384615384,0.9705882352941176,0.07692307692307693,,0.013888888888888888,1.1944444444444444,0.9113988879133744,0.10227272727272728,0.19540229885057472,0.08943089430894309,0.034482758620689655,0.9253731343283582,0.8676470588235294,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,
court-fe-battle,CF06,fe-1,flat_ensemble,2,69,357,5.173913043478261,35146.434782608696,66.29798550724637,0.4492753623188406,,,0.7352941176470589,0.6666666666666666,,0.0,1.5072463768115942,0.6372549019607844,,,,,,,,,,,,,,,,,,,,,,,,,,0.011111111111111112,0.0,0.0,0.0,0.7058823529411765,0.5882352941176471,0.6176470588235294
court-fe-battle,CF06,fe-2,flat_ensemble,3,71,371,5.225352112676056,35543.464788732395,63.55632394366197,0.6901408450704225,,,0.8235294117647058,0.525,,0.0,1.8591549295774648,0.5147058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5882352941176471,0.4852941176470588,0.47058823529411764
