game,seat,z_luck,z_luck_massets,n_decisions,points,rank,net_worth
sane-178,1.0,0.17052469135802473,0.05246913580246915,18.0,3.0,1.0,4171.0
sane-178,2.0,-0.07381687242798352,0.05848765432098757,27.0,2.0,2.0,3245.0
sane-178,3.0,0.06319444444444444,0.02083333333333337,30.0,0.0,4.0,636.0
sane-178,4.0,-0.026023065476190488,-0.021075148809523825,32.0,1.0,3.0,3032.0
sane-179,1.0,0.059374999999999956,0.1328125,10.0,2.0,2.0,3120.0
sane-179,2.0,0.08630952380952372,-0.01785714285714285,14.0,3.0,1.0,4742.0
sane-179,3.0,-0.03375771604938266,-0.006327160493827144,20.0,0.0,4.0,1338.0
sane-179,4.0,0.04270833333333335,-0.019791666666666652,8.0,1.0,3.0,2513.0
sane-180,1.0,0.03294270833333335,0.013151041666666696,32.0,1.0,3.0,174.0
sane-180,2.0,-0.0025519091415829864,-0.004392535302861322,23.0,2.0,2.0,3914.0
sane-180,3.0,-0.02489564698867025,-0.015727489564698827,13.0,3.0,1.0,6077.0
sane-180,4.0,-0.006851851851851831,-0.04685185185185181,15.0,0.0,4.0,0.0
sane-181,1.0,-0.020430107526881736,-0.03225806451612906,31.0,3.0,1.0,4283.0
sane-181,2.0,-0.001155584142399635,0.02925317723745713,29.0,2.0,2.0,3628.0
sane-181,3.0,-0.01050525324610957,-0.03474824065814258,59.0,0.0,4.0,1376.0
sane-181,4.0,0.03356481481481477,-0.013888888888888895,24.0,1.0,3.0,2533.0
sane-182,1.0,-0.02144777265745007,-0.018087557603686688,31.0,0.0,4.0,897.0
sane-182,2.0,0.08383699633699626,0.0283882783882784,26.0,3.0,1.0,3114.0
sane-182,3.0,-0.0031540247678017996,0.02694788441692475,19.0,1.0,3.0,2820.0
sane-182,4.0,-0.01990740740740743,0.05972222222222212,15.0,2.0,2.0,2954.0
sane-183,1.0,-0.1527777777777778,-0.09722222222222227,15.0,2.0,2.0,3394.0
sane-183,2.0,-0.0038377192982456676,0.06853070175438591,19.0,1.0,3.0,2843.0
sane-183,3.0,0.13988095238095244,0.11309523809523803,14.0,0.0,4.0,2247.0
sane-183,4.0,-0.023437500000000056,-0.026041666666666685,16.0,3.0,1.0,3473.0
sane-184,1.0,0.0029247501469723547,-0.03220899470899474,27.0,0.0,4.0,0.0
sane-184,2.0,-0.02777777777777779,0.0439814814814814,18.0,2.0,2.0,3313.0
sane-184,3.0,-0.0020833333333333814,-0.002083333333333326,20.0,3.0,1.0,4103.0
sane-184,4.0,-0.028333333333333266,-0.04333333333333328,25.0,1.0,3.0,2934.0
sane-185,1.0,-0.04166666666666674,-0.002192982456140413,19.0,3.0,1.0,4728.0
sane-185,2.0,-0.01302083333333337,0.0026041666666666297,16.0,1.0,3.0,2856.0
sane-185,3.0,0.028240740740740677,-0.041666666666666685,30.0,0.0,4.0,329.0
sane-185,4.0,0.053257456828885386,-0.03162774725274736,14.0,2.0,2.0,3008.0
sane-186,1.0,0.07465277777777768,0.05902777777777779,8.0,3.0,1.0,4093.0
sane-186,2.0,0.012345679012345623,-0.02391975308641975,18.0,1.0,3.0,3315.0
sane-186,3.0,-0.08407738095238093,-0.08333333333333337,28.0,0.0,4.0,1111.0
sane-186,4.0,0.036111111111111094,-0.08661616161616159,11.0,2.0,2.0,3791.0
sane-187,1.0,0.08156770130454338,0.03286943319838054,20.0,3.0,1.0,4802.0
sane-187,2.0,0.05366161616161613,0.025252525252525193,22.0,2.0,2.0,2702.0
sane-187,3.0,0.0808823529411764,-0.04656862745098039,17.0,1.0,3.0,2425.0
sane-187,4.0,0.08796296296296302,0.03240740740740744,15.0,0.0,4.0,2123.0
sane-188,1.0,-0.04404761904761906,0.055059523809523836,28.0,0.0,4.0,651.0
sane-188,2.0,0.12037037037037035,-0.05555555555555558,9.0,2.0,2.0,4020.0
sane-188,3.0,-0.03583603896103893,-0.014467377860234998,22.0,3.0,1.0,4718.0
sane-188,4.0,0.04171146953405014,0.015725806451612923,31.0,1.0,3.0,2240.0
sane-189,1.0,-0.14907407407407403,0.09490740740740733,15.0,1.0,3.0,2515.0
sane-189,2.0,-0.041666666666666685,-0.013888888888888895,12.0,3.0,1.0,3390.0
sane-189,3.0,-0.01511111111111113,0.020333333333333314,25.0,2.0,2.0,2970.0
sane-189,4.0,0.09033119658119648,0.059775641025641035,26.0,0.0,4.0,2002.0
sane-190,1.0,0.03229166666666661,0.005208333333333259,16.0,2.0,2.0,2647.0
sane-190,2.0,0.05116705516705522,0.014032634032634106,25.0,1.0,3.0,1879.0
sane-190,3.0,-0.03436397707231037,-0.010488315696649098,36.0,0.0,4.0,1821.0
sane-190,4.0,-0.15178571428571425,0.004464285714285698,6.0,3.0,1.0,4885.0
sane-191,1.0,-0.035984848484848564,-0.08143939393939398,22.0,1.0,3.0,2237.0
sane-191,2.0,0.09242424242424241,0.08124999999999993,22.0,2.0,2.0,2397.0
sane-191,3.0,-0.028645833333333315,-0.06336805555555558,12.0,3.0,1.0,4291.0
sane-191,4.0,-0.07458847736625507,-0.007870370370370361,27.0,0.0,4.0,270.0
sane-192,1.0,0.04166666666666663,0.005208333333333259,16.0,3.0,1.0,4417.0
sane-192,2.0,-0.041220238095238115,-0.022023809523809557,20.0,1.0,3.0,2937.0
sane-192,3.0,0.1015625,0.03645833333333337,16.0,0.0,4.0,495.0
sane-192,4.0,0.07698412698412693,-0.03306878306878308,21.0,2.0,2.0,3474.0
sane-193,1.0,-0.03068910256410262,0.048798076923076916,26.0,1.0,3.0,2513.0
sane-193,2.0,0.004444444444444473,-0.020694444444444404,20.0,2.0,2.0,2798.0
sane-193,3.0,-0.024146545670609865,0.040878031653432734,22.0,0.0,4.0,1726.0
sane-193,4.0,0.041170634920634996,-0.030753968253968256,14.0,3.0,1.0,3429.0
sane-194,1.0,0.06388888888888888,0.0050000000000000044,25.0,3.0,1.0,4440.0
sane-194,2.0,-0.14892530238640078,-0.021993389270277164,19.0,2.0,2.0,2741.0
sane-194,3.0,0.06527777777777777,0.02021604938271604,27.0,1.0,3.0,1564.0
sane-194,4.0,0.07847222222222228,-0.07751736111111118,16.0,0.0,4.0,0.0
sane-195,1.0,0.009920634920634885,0.0,21.0,3.0,1.0,4584.0
sane-195,2.0,-0.07840909090909093,-0.06755050505050503,33.0,0.0,4.0,933.0
sane-195,3.0,0.007359975415530906,0.03352907380685166,33.0,2.0,2.0,4226.0
sane-195,4.0,-0.13541666666666669,-0.043981481481481455,12.0,1.0,3.0,1305.0
sane-196,1.0,-0.08143939393939398,0.022727272727272707,22.0,1.0,3.0,2878.0
sane-196,2.0,-0.012254901960784326,0.0539215686274509,17.0,3.0,1.0,4993.0
sane-196,3.0,-0.03240740740740744,-0.00462962962962965,18.0,2.0,2.0,4178.0
sane-196,4.0,0.033406862745098076,0.0458251633986928,34.0,0.0,4.0,0.0
sane-197,1.0,0.02683104397233793,-0.019474914890336037,19.0,0.0,4.0,2314.0
sane-197,2.0,0.11342592592592593,0.05555555555555558,12.0,3.0,1.0,3813.0
sane-197,3.0,-0.01296977124183002,-0.02849264705882354,34.0,1.0,3.0,2570.0
sane-197,4.0,-0.031076388888888862,0.049826388888888906,16.0,2.0,2.0,3542.0
sane-198,1.0,0.0806595365418894,0.09581105169340465,22.0,3.0,1.0,5661.0
sane-198,2.0,0.0,-0.01785714285714285,14.0,1.0,3.0,1875.0
sane-198,3.0,-0.03819444444444442,-0.0013888888888888284,12.0,2.0,2.0,3162.0
sane-198,4.0,-0.010648148148148129,-0.02243589743589741,39.0,0.0,4.0,264.0
sane-199,1.0,-0.06666666666666671,-0.025000000000000022,5.0,3.0,1.0,3047.0
sane-199,2.0,0.08750000000000002,-0.04999999999999999,10.0,2.0,2.0,2988.0
sane-199,3.0,-0.07902612433862433,-0.00581183862433865,36.0,0.0,4.0,778.0
sane-199,4.0,-0.10138888888888886,-0.0625,20.0,1.0,3.0,2114.0
sane-200,1.0,0.0390625,0.11197916666666663,16.0,2.0,2.0,2846.0
sane-200,2.0,-0.05621693121693122,-0.018518518518518545,21.0,3.0,1.0,5707.0
sane-200,3.0,0.030601343101343104,-0.028235653235653246,26.0,0.0,4.0,1810.0
sane-200,4.0,0.04755291005291007,-0.007245737801293339,27.0,1.0,3.0,2244.0
sane-201,1.0,0.048842592592592604,0.010879629629629628,30.0,0.0,4.0,806.0
sane-201,2.0,0.0078125,-0.06510416666666669,16.0,2.0,2.0,2967.0
sane-201,3.0,0.0531400966183575,-0.016304347826086862,23.0,3.0,1.0,6037.0
sane-201,4.0,0.019499999999999962,0.005666666666666598,25.0,1.0,3.0,922.0
sane-202,1.0,0.001388888888888884,-0.01583333333333331,25.0,1.0,3.0,2289.0
sane-202,2.0,0.004309275793650813,-0.014787946428571397,32.0,0.0,4.0,1595.0
sane-202,3.0,0.03255208333333337,-0.03255208333333337,16.0,2.0,2.0,3244.0
sane-202,4.0,-0.06259838646202281,-0.009173717696444983,22.0,3.0,1.0,3986.0
sane-203,1.0,0.008001172661830203,0.03850223310721712,41.0,1.0,3.0,2209.0
sane-203,2.0,-0.006070402298850586,0.01602011494252875,29.0,0.0,4.0,0.0
sane-203,3.0,0.056372549019607754,0.02941176470588236,17.0,2.0,2.0,2847.0
sane-203,4.0,0.030841503267973858,-0.1019199346405229,12.0,3.0,1.0,4952.0
sane-204,1.0,-0.061631944444444475,-0.02430555555555558,16.0,3.0,1.0,3211.0
sane-204,2.0,-0.0625,-0.05952380952380959,14.0,0.0,4.0,0.0
sane-204,3.0,0.006069320493055197,0.009775421796625605,34.0,2.0,2.0,2980.0
sane-204,4.0,0.00347222222222221,-0.06597222222222221,8.0,1.0,3.0,2742.0
sane-205,1.0,-0.047619047619047616,-0.0357142857142857,7.0,2.0,2.0,3242.0
sane-205,2.0,-0.005411255411255478,-0.019300144300144373,11.0,1.0,3.0,3018.0
sane-205,3.0,-0.053333333333333344,0.013333333333333308,25.0,0.0,4.0,1467.0
sane-205,4.0,0.011805555555555514,0.036111111111111094,20.0,3.0,1.0,3364.0
sane-206,1.0,-0.03433641975308643,0.00347222222222221,18.0,0.0,4.0,2120.0
sane-206,2.0,0.047059884559884524,0.05726911976911975,21.0,2.0,2.0,3331.0
sane-206,3.0,-0.05456349206349198,-0.03273809523809523,21.0,3.0,1.0,3792.0
sane-206,4.0,-0.00106837606837612,0.024572649572649596,26.0,1.0,3.0,2726.0
sane-207,1.0,-0.062037037037037,0.05462962962962947,15.0,0.0,4.0,1352.0
sane-207,2.0,-0.02179241261722087,-0.04577383489627734,24.0,1.0,3.0,2697.0
sane-207,3.0,0.0,0.05128205128205121,13.0,2.0,2.0,2887.0
sane-207,4.0,-0.02055555555555555,-0.006888888888888889,25.0,3.0,1.0,4846.0
sane-208,1.0,0.0625,0.14583333333333337,6.0,3.0,1.0,6218.0
sane-208,2.0,-0.027412280701754332,-0.021929824561403577,19.0,0.0,4.0,1858.0
sane-208,3.0,-0.046875,-0.049479166666666685,16.0,2.0,2.0,2537.0
sane-208,4.0,0.05654761904761896,-0.002976190476190521,14.0,1.0,3.0,2095.0
sane-209,1.0,0.0803571428571429,0.011904761904761862,14.0,1.0,3.0,2130.0
sane-209,2.0,-0.06000000000000005,0.008749999999999925,20.0,2.0,2.0,2610.0
sane-209,3.0,-0.00506365740740744,0.10691550925925919,24.0,0.0,4.0,1871.0
sane-209,4.0,0.015625,0.05729166666666663,8.0,3.0,1.0,5198.0
sane-210,1.0,0.07407407407407407,0.02314814814814825,18.0,1.0,3.0,2001.0
sane-210,2.0,-0.006535947712418277,0.0,17.0,2.0,2.0,4028.0
sane-210,3.0,0.0317982456140351,0.07894736842105265,19.0,3.0,1.0,4992.0
sane-210,4.0,-0.03323412698412698,-0.03720238095238099,28.0,0.0,4.0,915.0
sane-211,1.0,0.14668746286393342,0.1176841948900772,17.0,3.0,1.0,3418.0
sane-211,2.0,0.02136752136752129,0.028846153846153855,26.0,2.0,2.0,2924.0
sane-211,3.0,0.08580917874396132,0.012983091787439616,23.0,0.0,4.0,2122.0
sane-211,4.0,-0.06770833333333337,-0.05208333333333337,16.0,1.0,3.0,2528.0
sane-212,1.0,-0.06597222222222215,-0.035300925925925875,24.0,1.0,3.0,2609.0
sane-212,2.0,-0.10641549311822074,-0.08150820914228418,16.0,3.0,1.0,4748.0
sane-212,3.0,-0.09021942110177406,0.05753968253968256,17.0,2.0,2.0,3182.0
sane-212,4.0,0.024621212121212044,0.009469696969696906,11.0,0.0,4.0,1549.0
sane-213,1.0,0.005698005698005715,0.06285612535612539,18.0,3.0,1.0,4439.0
sane-213,2.0,-0.06372549019607848,0.009803921568627416,17.0,0.0,4.0,1021.0
sane-213,3.0,0.033808479532163704,-0.024671052631578927,19.0,1.0,3.0,3496.0
sane-213,4.0,0.045928030303030276,0.05650252525252519,22.0,2.0,2.0,3906.0
sane-214,1.0,-0.03703703703703709,-0.018518518518518545,9.0,3.0,1.0,4860.0
sane-214,2.0,-0.016666666666666663,0.10277777777777775,15.0,2.0,2.0,4733.0
sane-214,3.0,0.0037037037037036535,0.06666666666666665,15.0,1.0,3.0,1932.0
sane-214,4.0,0.05202380952380947,0.07285714285714284,35.0,0.0,4.0,0.0
sane-215,1.0,0.04342105263157903,0.00877192982456132,19.0,2.0,2.0,3065.0
sane-215,2.0,0.029166666666666674,0.029166666666666674,20.0,1.0,3.0,2914.0
sane-215,3.0,0.02083333333333326,0.03044871794871795,26.0,0.0,4.0,2428.0
sane-215,4.0,-0.021794871794871773,-0.03717948717948727,13.0,3.0,1.0,3729.0
sane-216,1.0,0.08511904761904776,0.06357758620689669,14.0,3.0,1.0,3543.0
sane-216,2.0,-0.045138888888888895,0.0,18.0,0.0,4.0,2030.0
sane-216,3.0,0.10309829059829057,0.09668803418803418,13.0,2.0,2.0,2987.0
sane-216,4.0,-0.03570075757575758,-0.004655934343434309,24.0,1.0,3.0,2610.0
sane-217,1.0,0.07000000000000006,0.04500000000000004,10.0,3.0,1.0,3424.0
sane-217,2.0,0.03559027777777779,-0.016493055555555525,16.0,1.0,3.0,2288.0
sane-217,3.0,0.04583333333333328,-0.0429166666666666,20.0,2.0,2.0,3201.0
sane-217,4.0,-0.05647130647130649,-0.020115995115995156,39.0,0.0,4.0,913.0
sane-218,1.0,-0.059027777777777846,-0.10069444444444448,12.0,1.0,3.0,2532.0
sane-218,2.0,0.032638888888888884,0.028472222222222232,20.0,3.0,1.0,4628.0
sane-218,3.0,0.057222222222222174,-0.0005555555555555869,25.0,2.0,2.0,2660.0
sane-218,4.0,-0.1429597701149426,-0.11853448275862066,14.0,0.0,4.0,2447.0
sane-219,1.0,0.00390625,-0.052083333333333315,16.0,3.0,1.0,4734.0
sane-219,2.0,-0.09926470588235292,-0.07107843137254904,17.0,1.0,3.0,2419.0
sane-219,3.0,0.03342013888888884,-0.01736111111111116,32.0,0.0,4.0,564.0
sane-219,4.0,-0.017663043478260865,-0.04690734989648032,23.0,2.0,2.0,3423.0
sane-220,1.0,-0.022321428571428548,0.022321428571428603,28.0,0.0,4.0,1121.0
sane-220,2.0,0.015833333333333255,0.015277777777777835,25.0,3.0,1.0,4376.0
sane-220,3.0,0.010030864197530853,-0.04777142338416851,18.0,2.0,2.0,3538.0
sane-220,4.0,0.10037878787878785,-0.006944444444444475,33.0,1.0,3.0,1454.0
sane-221,1.0,0.020061728395061706,-0.03240740740740744,18.0,3.0,1.0,3614.0
sane-221,2.0,-0.05776515151515155,-0.1089015151515152,22.0,2.0,2.0,3505.0
sane-221,3.0,-0.09457671957671954,0.039682539682539764,21.0,1.0,3.0,3120.0
sane-221,4.0,0.05943627450980393,0.00772058823529409,34.0,0.0,4.0,1657.0
sane-222,1.0,0.03973587686822977,-0.007167689336807004,17.0,3.0,1.0,4443.0
sane-222,2.0,-0.1012479871175524,0.008756038647342868,18.0,0.0,4.0,1711.0
sane-222,3.0,0.015432098765432167,0.04706790123456783,18.0,2.0,2.0,4106.0
sane-222,4.0,0.06578947368421062,0.015350877192982448,19.0,1.0,3.0,2397.0
sane-223,1.0,-0.04583333333333328,0.03749999999999998,10.0,1.0,3.0,2416.0
sane-223,2.0,0.008183956267480252,0.015790533096025183,23.0,0.0,4.0,2071.0
sane-223,3.0,-0.0625,-0.004166666666666707,10.0,3.0,1.0,5128.0
sane-223,4.0,-0.01041666666666663,-0.041666666666666685,8.0,2.0,2.0,2796.0
sane-224,1.0,0.0058035714285714635,0.008184523809523836,28.0,1.0,3.0,2300.0
sane-224,2.0,0.07118055555555547,-0.005208333333333315,24.0,2.0,2.0,4055.0
sane-224,3.0,0.016865079365079416,-0.04365079365079372,21.0,0.0,4.0,0.0
sane-224,4.0,0.02083333333333326,0.0037878787878787845,22.0,3.0,1.0,4523.0
sane-225,1.0,-0.03125,-0.0625,20.0,1.0,3.0,3017.0
sane-225,2.0,0.10753629250969687,0.024682168698126228,28.0,3.0,1.0,3516.0
sane-225,3.0,0.004807692307692291,-0.049679487179487225,13.0,2.0,2.0,3275.0
sane-225,4.0,0.11212121212121207,0.018181818181818188,22.0,0.0,4.0,2424.0
sane-226,1.0,0.014963880288957676,-0.070046439628483,19.0,1.0,3.0,3158.0
sane-226,2.0,0.017628205128205066,-0.054487179487179516,13.0,2.0,2.0,3236.0
sane-226,3.0,0.07523148148148151,0.07407407407407407,12.0,3.0,1.0,4513.0
sane-226,4.0,0.0708333333333333,0.03125,20.0,0.0,4.0,0.0
sane-227,1.0,-0.06730769230769229,0.009615384615384581,13.0,1.0,3.0,2641.0
sane-227,2.0,0.08578431372549011,-0.009803921568627416,17.0,3.0,1.0,4481.0
sane-227,3.0,0.0078125,-0.020232371794871862,26.0,0.0,4.0,2213.0
sane-227,4.0,-0.06628787878787884,-0.06439393939393939,11.0,2.0,2.0,2728.0
sane-228,1.0,-0.05378787878787872,-0.043939393939393945,22.0,0.0,4.0,2267.0
sane-228,2.0,0.0015432098765431057,0.01851851851851849,9.0,1.0,3.0,2501.0
sane-228,3.0,-0.10343915343915344,0.05423280423280419,21.0,2.0,2.0,2952.0
sane-228,4.0,0.021583220872694486,0.027547908232118723,25.0,3.0,1.0,3277.0
sane-229,1.0,0.06944444444444442,-0.013888888888888895,9.0,3.0,1.0,4428.0
sane-229,2.0,0.056051587301587213,0.020337301587301515,21.0,2.0,2.0,4390.0
sane-229,3.0,0.04252645502645491,0.08558201058201065,18.0,0.0,4.0,1612.0
sane-229,4.0,0.05204678362573101,0.025438596491228038,19.0,1.0,3.0,1798.0
sane-230,1.0,-0.052083333333333315,-0.02430555555555558,18.0,3.0,1.0,4683.0
sane-230,2.0,0.05679012345679013,-0.023148148148148195,18.0,2.0,2.0,3771.0
sane-230,3.0,0.002450980392156854,-0.05882352941176472,17.0,1.0,3.0,3198.0
sane-230,4.0,-0.01854962670180066,-0.0361220904699166,23.0,0.0,4.0,1713.0
sane-231,1.0,-0.05361519607843135,-0.0794117647058824,20.0,0.0,4.0,1506.0
sane-231,2.0,0.07552083333333326,-0.010416666666666685,16.0,2.0,2.0,2207.0
sane-231,3.0,0.004901960784313708,-0.049836601307189476,17.0,3.0,1.0,5283.0
sane-231,4.0,-0.0066425120772947155,0.04468599033816434,23.0,1.0,3.0,2065.0
sane-232,1.0,-0.034432870370370405,0.0390625,24.0,1.0,3.0,1716.0
sane-232,2.0,-0.09114583333333337,0.04427083333333326,16.0,3.0,1.0,5611.0
sane-232,3.0,-0.019841269841269826,-0.0074404761904762196,28.0,0.0,4.0,0.0
sane-232,4.0,-0.028079147721890685,-0.09927724199583216,24.0,2.0,2.0,2978.0
sane-233,1.0,0.021078431372548945,0.004411764705882448,17.0,1.0,3.0,2185.0
sane-233,2.0,0.0215490362811791,0.002898242630385517,28.0,0.0,4.0,1192.0
sane-233,3.0,0.04359567901234562,0.030478395061728336,18.0,3.0,1.0,4417.0
sane-233,4.0,0.10743464052287588,0.014705882352941124,17.0,2.0,2.0,3290.0
sane-234,1.0,0.0019444444444445264,-0.012500000000000011,20.0,2.0,2.0,4311.0
sane-234,2.0,0.04706790123456783,0.015373563218390784,29.0,3.0,1.0,4566.0
sane-234,3.0,-0.08514492753623193,0.02717391304347827,23.0,1.0,3.0,1964.0
sane-234,4.0,-0.007936507936507964,-0.003769841269841201,35.0,0.0,4.0,0.0
sane-235,1.0,-0.053151709401709324,-0.0013354700854700807,26.0,2.0,2.0,2976.0
sane-235,2.0,-0.062140610961365694,0.009821428571428537,20.0,3.0,1.0,3414.0
sane-235,3.0,0.016995614035087758,-0.024671052631578982,12.0,0.0,4.0,2272.0
sane-235,4.0,0.045454545454545414,0.024621212121212044,22.0,1.0,3.0,2696.0
sane-236,1.0,-0.0018939393939394478,0.007575757575757569,22.0,2.0,2.0,3598.0
sane-236,2.0,0.04450757575757569,0.02338286713286708,22.0,1.0,3.0,2956.0
sane-236,3.0,-0.019514121144555863,-0.04670429208472682,26.0,0.0,4.0,1222.0
sane-236,4.0,0.03125,0.016666666666666607,20.0,3.0,1.0,4507.0
sane-237,1.0,0.06578652828652831,0.001750101750101818,39.0,0.0,4.0,2271.0
sane-237,2.0,0.04629629629629628,0.0,9.0,1.0,3.0,2699.0
sane-237,3.0,0.05555555555555558,0.022486772486772555,21.0,2.0,2.0,3438.0
sane-237,4.0,0.02777777777777779,0.10732323232323226,11.0,3.0,1.0,3634.0
sane-238,1.0,0.022727272727272596,0.0018939393939394478,22.0,2.0,2.0,3431.0
sane-238,2.0,-0.07407407407407401,-0.0844907407407407,12.0,1.0,3.0,3259.0
sane-238,3.0,-0.01834291187739462,0.030938697318007802,15.0,3.0,1.0,3501.0
sane-238,4.0,-0.04640151515151508,0.07196969696969713,22.0,0.0,4.0,2051.0
sane-239,1.0,0.09259259259259256,0.07407407407407396,9.0,2.0,2.0,3024.0
sane-239,2.0,-0.026041666666666685,-0.03298611111111116,16.0,3.0,1.0,5730.0
sane-239,3.0,0.02722222222222226,0.056190476190476235,35.0,0.0,4.0,0.0
sane-239,4.0,-0.03446969696969704,0.02695707070707065,22.0,1.0,3.0,2233.0
sane-240,1.0,0.026549369747899232,0.023231119370825337,34.0,1.0,3.0,2100.0
sane-240,2.0,-0.007812500000000056,-0.054687500000000056,16.0,0.0,4.0,1980.0
sane-240,3.0,-0.02140277777777777,-0.010486111111111085,25.0,3.0,1.0,5844.0
sane-240,4.0,-0.01215277777777779,0.03125,16.0,2.0,2.0,2357.0
sane-241,1.0,-0.0023148148148148806,-0.06018518518518523,18.0,2.0,2.0,3549.0
sane-241,2.0,0.0026655443322110006,-0.00743546576879911,18.0,3.0,1.0,3577.0
sane-241,3.0,0.08695652173913049,-0.010869565217391297,23.0,0.0,4.0,1746.0
sane-241,4.0,-0.018253968253968245,-0.06855158730158728,28.0,1.0,3.0,1963.0
sane-242,1.0,-0.03200483091787437,-0.043931159420289856,23.0,2.0,2.0,2809.0
sane-242,2.0,-0.04385964912280704,0.004385964912280604,19.0,1.0,3.0,2475.0
sane-242,3.0,-0.07291666666666669,-0.02430555555555558,12.0,3.0,1.0,3674.0
sane-242,4.0,-0.08353174603174601,0.09027777777777779,21.0,0.0,4.0,1635.0
sane-243,1.0,-0.0354444444444445,-0.04933333333333334,15.0,2.0,2.0,3145.0
sane-243,2.0,0.02473958333333337,-0.00347222222222221,16.0,1.0,3.0,2476.0
sane-243,3.0,-0.06513483529612568,-0.04324543437446665,31.0,0.0,4.0,1318.0
sane-243,4.0,0.01130952380952377,-0.024206349206349176,14.0,3.0,1.0,4943.0
sane-244,1.0,-0.06539351851851855,-0.056712962962962965,24.0,0.0,4.0,1532.0
sane-244,2.0,-0.09097222222222223,-0.026388888888888906,20.0,2.0,2.0,3609.0
sane-244,3.0,-0.008024691358024694,-0.028497942386831232,27.0,3.0,1.0,3655.0
sane-244,4.0,0.022296910755148724,-0.029366895499618628,20.0,1.0,3.0,2037.0
sane-245,1.0,0.06547619047619047,0.0,7.0,3.0,1.0,4128.0
sane-245,2.0,-0.03040674603174598,0.0007936507936509019,28.0,2.0,2.0,3063.0
sane-245,3.0,-0.006249999999999978,0.05208333333333326,20.0,0.0,4.0,2511.0
sane-245,4.0,-0.08330729166666667,0.020859375000000013,16.0,1.0,3.0,3004.0
sane-246,1.0,-0.0074110671936758465,0.013449714536671098,23.0,0.0,4.0,2143.0
sane-246,2.0,-0.11904761904761907,-0.05357142857142855,14.0,2.0,2.0,3806.0
sane-246,3.0,0.06880952380952388,0.06762896825396836,20.0,3.0,1.0,4397.0
sane-246,4.0,-0.057950191570881215,-0.0009578544061302208,29.0,1.0,3.0,2408.0
sane-247,1.0,-0.008903133903133964,0.03899572649572636,39.0,0.0,4.0,2367.0
sane-247,2.0,-0.04340277777777779,-0.05729166666666663,8.0,1.0,3.0,2477.0
sane-247,3.0,-0.04861111111111116,-0.03125,12.0,2.0,2.0,3315.0
sane-247,4.0,-0.011574074074074125,0.0,18.0,3.0,1.0,4615.0
sane-248,1.0,0.0009114583333332815,-0.018098958333333304,32.0,0.0,4.0,919.0
sane-248,2.0,0.04583333333333339,0.01736111111111116,20.0,3.0,1.0,5355.0
sane-248,3.0,0.007499999999999951,-0.04783333333333334,25.0,1.0,3.0,1016.0
sane-248,4.0,0.09375,0.01041666666666663,16.0,2.0,2.0,3430.0
sane-249,1.0,-0.04702380952380952,-0.015476190476190421,14.0,3.0,1.0,4126.0
sane-249,2.0,0.014583333333333282,-0.033333333333333326,20.0,0.0,4.0,1660.0
sane-249,3.0,0.03730751811594202,0.05293251811594191,32.0,2.0,2.0,3338.0
sane-249,4.0,-0.035639806473139746,-0.038592001092001116,37.0,1.0,3.0,2988.0
sane-250,1.0,-0.019823232323232298,-0.0404040404040405,33.0,0.0,4.0,1699.0
sane-250,2.0,-0.10847701149425287,-0.04741379310344829,29.0,2.0,2.0,2794.0
sane-250,3.0,-0.03541998936735774,-0.06865872345748503,17.0,3.0,1.0,4123.0
sane-250,4.0,0.011572078544061282,-0.009261254789272033,24.0,1.0,3.0,1804.0
sane-251,1.0,-0.02127519257148891,0.040786905138756935,27.0,3.0,1.0,4003.0
sane-251,2.0,-0.06805555555555554,-0.0402777777777778,45.0,0.0,4.0,643.0
sane-251,3.0,0.07954545454545447,0.02651515151515149,22.0,1.0,3.0,2522.0
sane-251,4.0,0.027243589743589758,0.012820512820512775,26.0,2.0,2.0,3710.0
sane-252,1.0,-0.052314814814814814,-0.053240740740740755,27.0,0.0,4.0,1022.0
sane-252,2.0,0.03472222222222221,-0.051136363636363646,11.0,1.0,3.0,2935.0
sane-252,3.0,-0.019279361942405482,0.017681865236213068,22.0,3.0,1.0,4809.0
sane-252,4.0,0.06140350877192979,0.00877192982456132,19.0,2.0,2.0,3306.0
sane-253,1.0,0.0029761904761904656,-0.023809523809523836,14.0,0.0,4.0,1472.0
sane-253,2.0,-0.013011695906432752,0.015570175438596512,19.0,1.0,3.0,2595.0
